username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
BiancaSativa;2015-12-11 15:56;0;0;"#love #fear #anxiety #faith #quote https://twitter.com/chocolatechoppa/status/675449704658903041";;;#love #fear #anxiety #faith #quote;"675464205718282241";https://twitter.com/BiancaSativa/status/675464205718282241
JDWRobinson;2015-12-11 15:55;1;0;"Living with #fear is something not worth making time for, however, there is #peace in living prepared for #eternity with a smile.";Georgia, USA;;#fear #peace #eternity;"675463847575199745";https://twitter.com/JDWRobinson/status/675463847575199745
FredHorne5;2015-12-11 15:54;0;0;""‘Give him hell’: FNC’s Kimberly Guilfoyle lets ‘coward’ Bowe Bergdahl have it" http://ln.is/twitchy.com/2015/12/P7ZFT #twitchy #feedly";;;#twitchy #feedly;"675463578296668160";https://twitter.com/FredHorne5/status/675463578296668160
HeyaItsMe;2015-12-11 15:53;0;0;"My only fear is being rejected by others. 💔 👊 #Fear #F4F";;;#Fear #F4F;"675463327896616960";https://twitter.com/HeyaItsMe/status/675463327896616960
RovingExpat;2015-12-11 15:52;1;1;"#Audio :How can we use our emotions positively on our spiritual path? #RamDass on #Fear , #Anger & #Love (Tracks 4-6) https://www.ramdass.org/ram-dass-on-fear-anger-love-tracks-4-6/";Paddington, London;;#Audio #RamDass #Fear #Anger #Love;"675463107343474692";https://twitter.com/RovingExpat/status/675463107343474692
AnneM24;2015-12-12 15:58;0;0;"If #Donald Trump becomes president, refugees won't be an issue--unless you count all the U.S. citizens fleeing to Canada and Mexico. #Scary .";;;#Donald #Scary;"675827111672737792";https://twitter.com/AnneM24/status/675827111672737792
karalambertcom;2015-12-12 15:56;0;0;"An open letter to my #fear of #success & life with analysis paralysis http://buff.ly/1NUPCiG #psychology #jfdi";;;#fear #success #psychology #jfdi;"675826473803112448";https://twitter.com/karalambertcom/status/675826473803112448
catartgirl;2015-12-12 15:55;0;3;"More parties- Spook chasers #art #collage #creepy #holidayseason Oscar Varona, artist";;;#art #collage #creepy #holidayseason;"675826305921916928";https://twitter.com/catartgirl/status/675826305921916928
sarahcrayons;2015-12-12 15:55;0;0;"Tried to make this clown as creepy as possible. I think I succeeded! #creepy #clown #paint … https://www.instagram.com/p/_NgFOrwQaT/";;;#creepy #clown #paint;"675826296425947136";https://twitter.com/sarahcrayons/status/675826296425947136
SydneyyBaby32;2015-12-12 15:51;0;0;"His ex stay callin the police on people. #SCARY";;;#SCARY;"675825313222426624";https://twitter.com/SydneyyBaby32/status/675825313222426624
rsriram9;2015-12-12 15:50;0;0;"Google CEO: Let’s not let #fear defeat our #values : @sundarpichai http://bit.ly/1lVWTYX @Medium";;@sundarpichai @Medium;#fear #values;"675824958791147521";https://twitter.com/rsriram9/status/675824958791147521
TrickTreatOrPic;2015-12-13 15:58;1;0;"#halloween #oct #october #31 #TagsForLikes .com #scary #spooky #boo #scared #costume #ghost … http://bit.ly/1QFq5yT";;;#halloween #oct #october #31 #TagsForLikes #scary #spooky #boo #scared #costume #ghost;"676189456194527232";https://twitter.com/TrickTreatOrPic/status/676189456194527232
agsartothemax;2015-12-13 15:57;0;1;"Those black n white #forensicfiles reconstructions scare the shit out of me #creepy";;;#forensicfiles #creepy;"676189223553142784";https://twitter.com/agsartothemax/status/676189223553142784
LoopyLouLou123;2015-12-13 15:56;0;0;"Never drinking Pepsi before bed again! #Nightmare ! ☹ 🙈";;;#Nightmare;"676189083031441408";https://twitter.com/LoopyLouLou123/status/676189083031441408
ladymacbeth65;2015-12-13 15:56;0;0;"did anyone hear that noise? #scary #some1boutadie";;;#scary #some1boutadie;"676189071685894144";https://twitter.com/ladymacbeth65/status/676189071685894144
beinloveart;2015-12-13 15:56;0;2;"@JamesDraven #edreams is an "e" #nightmare ... they aren't giving me back my money for 7-10 working days... $1000 dollars they have!";;@JamesDraven;#edreams #nightmare;"676189014743908353";https://twitter.com/beinloveart/status/676189014743908353
menhavelupus;2015-12-13 15:56;0;0;"#Panic and #anxiety can make life unbearable on bad days. The attacks can hit at any time, even on good days.";;;#Panic #anxiety;"676188890605223936";https://twitter.com/menhavelupus/status/676188890605223936
carohuntz;2015-12-13 15:53;0;0;"I'm losing brain cells with these stans tweets popping up on my timeline. They have no capacity to process words or numbers. #scary";;;#scary;"676188342011195392";https://twitter.com/carohuntz/status/676188342011195392
OfficialJModa;2015-12-14 15:59;1;2;"Having true success is overcoming the FEAR of failing ! #MotivationMonday #fear #success #winning #Inspiration";Hollywood, FL;;#MotivationMonday #fear #success #winning #Inspiration;"676552172469944320";https://twitter.com/OfficialJModa/status/676552172469944320
DMHAsianMH;2015-12-14 15:58;0;0;"As a #Muslim , My Heart Freezes in #Fear ... How to #StandUp for your Muslim friends. http://fb.me/7DM2suQbn";;;#Muslim #Fear #StandUp;"676551920132210688";https://twitter.com/DMHAsianMH/status/676551920132210688
kinkcanary;2015-12-14 15:54;3;16;"First #MakingOf pic from our new #creepy #bondage #fetish movie with @lucialovexxx and @misstrixxpain , shoot in #4K";;@lucialovexxx @misstrixxpain;#MakingOf #creepy #bondage #fetish #4K;"676550831769042944";https://twitter.com/kinkcanary/status/676550831769042944
bacpau;2015-12-14 15:54;0;0;"Apparently #Christmas is 'just round the corner'. Have 15 coming for Xmas dinner and nothing done yet. Best strategy #ostrich or #panic ??";;;#Christmas #ostrich #panic;"676550825397911552";https://twitter.com/bacpau/status/676550825397911552
noddders;2015-12-14 15:52;0;0;"A history of horror by Harnois75 #horror #horrorMovies #macabre #emo #goth #punk #popCulture #scary #headphones";;;#horror #horrorMovies #macabre #emo #goth #punk #popCulture #scary #headphones;"676550281463730177";https://twitter.com/noddders/status/676550281463730177
GoTellChurch;2015-12-14 15:50;0;1;"#Success awaits on the other side of your #fear & that's only in your#head-JesusChristEmpowersRightThinking-ASK #fitness #weightlifting";;;#Success #fear #head #fitness #weightlifting;"676549889963270145";https://twitter.com/GoTellChurch/status/676549889963270145
_PrettyScary;2015-12-14 15:50;0;0;"Space isn't silent! It's screaming. Eerie recordings from Saturn: http://goo.gl/00sXiX #horror #scary #space http://ow.ly/RxkOB";;;#horror #scary #space;"676549873651621889";https://twitter.com/_PrettyScary/status/676549873651621889
Fuzzy0031;2015-12-14 15:50;1;0;"#spooked 😞";;;#spooked;"676549810313297920";https://twitter.com/Fuzzy0031/status/676549810313297920
slaptvdotcom;2015-12-14 15:49;0;2;"Thanks @HorrorFreakNews for the awesome write-up!! http://horrorfreaknews.com/the-13-best-horror-short-films-of-2015/1409 #SlapTV #Horror #scary #Snapchat";;@HorrorFreakNews;#SlapTV #Horror #scary #Snapchat;"676549634215378944";https://twitter.com/slaptvdotcom/status/676549634215378944
IntoxiGamerAU;2015-12-15 15:59;0;1;"@EmilyWants2Play ... you are terrifying, but I can't stop playing! https://youtu.be/Ye3KiR_ipIY #scary #horror #emilywantstoplay #jumpscare";Brisbane, Queensland;@EmilyWants2Play;#scary #horror #emilywantstoplay #jumpscare;"676914555214278657";https://twitter.com/IntoxiGamerAU/status/676914555214278657
joshcrossss;2015-12-15 15:58;0;0;"@tedcruz #evilgenious you know exactly what I am talking about don't you? #creepy @TheDailyShow";;@tedcruz @TheDailyShow;#evilgenious #creepy;"676914292675977217";https://twitter.com/joshcrossss/status/676914292675977217
jmkingact;2015-12-15 15:58;0;0;"#scary #photobomb";;;#scary #photobomb;"676914149818015744";https://twitter.com/jmkingact/status/676914149818015744
stardiver;2015-12-15 15:57;0;0;"Someone moved one of my chairs from the corner of my patio to right next to my living room window. Hope it was maintenance but o_O #creepy";;;#creepy;"676914011129139200";https://twitter.com/stardiver/status/676914011129139200
neverlxndregal;2015-12-15 15:56;1;2;"😈 💀 #scaryedit #Scary #creepy #creepyedit (Vine by Wønder) https://vine.co/v/eJ35gXYKrhg";;;#scaryedit #Scary #creepy #creepyedit;"676913831407415296";https://twitter.com/neverlxndregal/status/676913831407415296
WoodsSilentFog;2015-12-15 15:56;0;0;"lol #killer #kill #badday #creepy #scary #spooky #telefilm #momanddaughter #iwantabaddaylikethat https://www.instagram.com/p/_VOjR_EVrs/";;;#killer #kill #badday #creepy #scary #spooky #telefilm #momanddaughter #iwantabaddaylikethat;"676913646782578688";https://twitter.com/WoodsSilentFog/status/676913646782578688
hellbox;2015-12-15 15:56;5;9;"#fear #fear #fear #fear #fear #fear #fear #fear #fear #fear #fear #fear #fear #fear #fear #fear #fear #fear and in closing, #fear #GOPDebate";;;#fear #fear #fear #fear #fear #fear #fear #fear #fear #fear #fear #fear #fear #fear #fear #fear #fear #fear #fear #GOPDebate;"676913641841631233";https://twitter.com/hellbox/status/676913641841631233
WisdomHunters;2015-12-15 15:55;1;1;"Don’t let the #fear of criticism rule you. #WisdomHunters";;;#fear #WisdomHunters;"676913493786894338";https://twitter.com/WisdomHunters/status/676913493786894338
vagabondent;2015-12-15 15:54;0;1;"time for an afternoon #horrorfilm - sun will be down soon... #hurry #supportindiefilm #creepy @atgrannyshouse";;@atgrannyshouse;#horrorfilm #hurry #supportindiefilm #creepy;"676913231026352128";https://twitter.com/vagabondent/status/676913231026352128
ChrisSapphire;2015-12-15 15:54;0;0;"Whoa! Can you imagine!? #ToyStory #Chucky #creepy https://www.instagram.com/p/_VOUGOyguC/";;;#ToyStory #Chucky #creepy;"676913125745102848";https://twitter.com/ChrisSapphire/status/676913125745102848
henpickednet;2015-12-16 15:57;1;2;"Love the #stars #wisewomen & don't be #fearful of the #dark #GoodnightWorld from http://Henpicked.net";;;#stars #wisewomen #fearful #dark #GoodnightWorld;"677276335237021696";https://twitter.com/henpickednet/status/677276335237021696
