username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
abdu_sowe;2015-10-15 16:56;0;0;"Why is the #FA so focus on #JoseMourinho this is too much now. This is not #Fair & #Right #legend #Jose #Mourinho #SAD";Gambia;;#FA #JoseMourinho #Fair #Right #legend #Jose #Mourinho #SAD;"654808126357508096";https://twitter.com/abdu_sowe/status/654808126357508096
sumtingwongmang;2015-10-15 16:56;0;0;"@CaseyNeistat @bemeapp I guess no more free beme swag.... #sad";;@CaseyNeistat @bemeapp;#sad;"654808121974480896";https://twitter.com/sumtingwongmang/status/654808121974480896
Napsywapsy;2015-10-15 16:56;0;0;"@AllTheFas Completely appalled, still trying to recover... #Ashamed #Sad #WitsFeeMustFall";;@AllTheFas;#Ashamed #Sad #WitsFeeMustFall;"654808090722758656";https://twitter.com/Napsywapsy/status/654808090722758656
asdf9008;2015-10-15 16:56;0;0;"#Vaccine against #depression ! A heart which has a strong link with #Allah . #treatment";;;#Vaccine #depression #Allah #treatment;"654808081054871552";https://twitter.com/asdf9008/status/654808081054871552
ContagiousEvent;2015-10-15 16:55;0;0;"New on the blog: That moment when your clients leave for the last time (post-wedding recap meeting). #Sad #ClientL … http://ift.tt/1Lnpixa";;;#Sad #ClientL;"654807942219194368";https://twitter.com/ContagiousEvent/status/654807942219194368
macdougalz12;2015-10-15 16:55;0;0;"CHECK IT OUT http://ebay.to/1KOMeHo #InsideOut #sadness figure for #kids #ebay #shopping #movietwit http://ebay.to/1IZrJXL";;;#InsideOut #sadness #kids #ebay #shopping #movietwit;"654807805472346118";https://twitter.com/macdougalz12/status/654807805472346118
bestofonce;2015-10-16 16:44;28;41;"Emma: "Do you love me? If you tell me you don't love me I will let you go." Hook: "I loved you." #SAD :(";;;#SAD;"655167451886395393";https://twitter.com/bestofonce/status/655167451886395393
M1zzSw1Ng;2015-10-16 16:59;0;0;"Gloomy day to match my gloomy mood... #meh #gloomy #suchalonelyday #anditsmine";;;#meh #gloomy #suchalonelyday #anditsmine;"655171128894189568";https://twitter.com/M1zzSw1Ng/status/655171128894189568
markdelano1;2015-10-16 16:57;0;0;"Huge emotional, financial cost of #depression on those in their most productive years http://www.vai.org/event/a-conversation-about-depression/";;;#depression;"655170859137499136";https://twitter.com/markdelano1/status/655170859137499136
GorhiAzam;2015-10-16 16:57;0;1;"Feeling #Depressed ? Or suffering from low self esteem? These motivational quotes can help you in that http://bit.ly/nTmzz8";;;#Depressed;"655170650617851904";https://twitter.com/GorhiAzam/status/655170650617851904
BriRashad;2015-10-16 16:56;0;0;"@Michael_Fabiano Oh man! After they lost to the Astros, I genuinely played that video over and over just to get over their defeat. #sadness";;@Michael_Fabiano;#sadness;"655170447634485248";https://twitter.com/BriRashad/status/655170447634485248
another_humans;2015-10-16 16:55;0;0;"I can't blame u if u don't want me in ur group anymore but u can't blame me either for u always manged to make me feel like an outsider #sad";;;#sad;"655170290574630913";https://twitter.com/another_humans/status/655170290574630913
lexxomusic;2015-10-16 16:55;0;0;"Eaton County #sad #very #sad";;;#sad #very #sad;"655170216184430592";https://twitter.com/lexxomusic/status/655170216184430592
shoreytime;2015-10-16 16:55;0;0;"@HelpRefugeesOZ @JointDestroyer @nancycato1 @otiose94 @evacox @sarahinthesen8 The RefugeeLobby want #Abyan to Abort more than she does #sad";;@HelpRefugeesOZ @JointDestroyer @nancycato1 @otiose94 @evacox @sarahinthesen8;#Abyan #sad;"655170113545633792";https://twitter.com/shoreytime/status/655170113545633792
AJ_WIRTH;2015-10-16 16:54;0;0;"#athome #sick #sad I'm not at #Revolt #Music #Conference but #Stillsmiling as I #work #hustle 1 step… https://instagram.com/p/86ur3gpCkY/";;;#athome #sick #sad #Revolt #Music #Conference #Stillsmiling #work #hustle;"655170001255690240";https://twitter.com/AJ_WIRTH/status/655170001255690240
jeffbauermusic;2015-10-17 16:59;0;0;"@FPLAggregates closing ours next week. #sadness #hatewinter #brrrrrrr";;@FPLAggregates;#sadness #hatewinter #brrrrrrr;"655533652994953216";https://twitter.com/jeffbauermusic/status/655533652994953216
ShayceyFields;2015-10-17 16:59;0;0;"Some people think we can cure #depression with food 😅";;;#depression;"655533549815230464";https://twitter.com/ShayceyFields/status/655533549815230464
ClintStarks;2015-10-17 16:57;0;0;"@USAirways thanks for many good flights from Chicago to Charlotte. #USAirways #sad #finalflight";;@USAirways;#USAirways #sad #finalflight;"655533146377613312";https://twitter.com/ClintStarks/status/655533146377613312
kat_woman13;2015-10-17 16:56;0;0;"When you're going through some rough shit, it's good to know someone's always there for you. #depression #cats";;;#depression #cats;"655532941217370113";https://twitter.com/kat_woman13/status/655532941217370113
densyo;2015-10-17 16:56;0;0;"And just like that, we're back at the airport, sending Leia off... #sad @Sydney Kingsford Smith… https://instagram.com/p/89TqKEIAde/";Sydney, New South Wales;@Sydney;#sad;"655532780445704192";https://twitter.com/densyo/status/655532780445704192
jillbird_26;2015-10-17 16:55;2;2;"When ones gone for the weekend and we all have to talk on the phone to "catch up" 😅 😂 @LaurynLeeX3 @kkuppart #Sad #Withdrawls";;@LaurynLeeX3 @kkuppart;#Sad #Withdrawls;"655532690385543168";https://twitter.com/jillbird_26/status/655532690385543168
BigBadBumgarner;2015-10-17 16:55;0;1;"LoL #depression https://twitter.com/bryanfenley/status/655532484843687936";Memphis, TN;;#depression;"655532616876216320";https://twitter.com/BigBadBumgarner/status/655532616876216320
Nerd_Ferguson_;2015-10-17 16:52;1;1;"OH MY GOD I'M GONNA MAKE TACOS TONIGHT AND THEY'RE GONNA BE SO BAD ASS AND TASTY AND I...I...don't have any lettuce. #Fuck #Dejected";;;#Fuck #Dejected;"655531953123233792";https://twitter.com/Nerd_Ferguson_/status/655531953123233792
