username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Patriot762x51mm;2015-12-07 15:46;0;1;"@MarkFolsom1 #Shocked right? And they wonder where the Anti-muslim fervor comes from. Based on that it's warranted..";;@MarkFolsom1;#Shocked;"674012078542221313";https://twitter.com/Patriot762x51mm/status/674012078542221313
realgaymania;2015-12-08 15:58;0;0;"RT CIO_News http://buff.ly/1jIuPH2 #ClarityPPM #Safety #Savings #libraries #review #Astounding #Sizable #writeti …";;;#ClarityPPM #Safety #Savings #libraries #review #Astounding #Sizable #writeti;"674377432074428416";https://twitter.com/realgaymania/status/674377432074428416
christina_fox01;2015-12-08 15:57;0;0;"#instagram #instapic #instaquote #instaquotes #instatags #shock &awe… https://www.instagram.com/p/_DNKVxpn5nZyMLvP79eGH1Hq9UeP5eZpqKfpE0/";;;#instagram #instapic #instaquote #instaquotes #instatags #shock;"674377316286509057";https://twitter.com/christina_fox01/status/674377316286509057
Dianestraley;2015-12-08 15:56;0;0;"#CorruptionInDC #Surprise #Cruz https://twitter.com/Shooters_Wife/status/674245817205559296";;;#CorruptionInDC #Surprise #Cruz;"674377001357062144";https://twitter.com/Dianestraley/status/674377001357062144
voenixrising;2015-12-08 15:54;0;0;"Pat Boone is still alive? #surprised";;;#surprised;"674376435641876480";https://twitter.com/voenixrising/status/674376435641876480
CIO_News;2015-12-08 15:52;0;0;"http://buff.ly/1O4QFzd #MicrosoftToolsforBusinessIntelligence #Shocked #Unlimited #Colorful #Vow #shareable #libra …";;;#MicrosoftToolsforBusinessIntelligence #Shocked #Unlimited #Colorful #Vow #shareable #libra;"674375935647457280";https://twitter.com/CIO_News/status/674375935647457280
LuSciiOusLex;2015-12-08 15:49;0;0;"It's GAME TIME!!! Merry Christmas mrjamesoglesby #Surprise #Cavs … https://www.instagram.com/p/_DMRLNG2tzAsslhRwIeJrSn0Js8s9mD2Ck83s0/";;;#Surprise #Cavs;"674375354929270786";https://twitter.com/LuSciiOusLex/status/674375354929270786
EmmaBrulon;2015-12-08 15:47;0;0;"- Birthday - #birthday #surprise #love #eiffeltower #58toureiffel #happy #bestmoments @58 Tour… https://www.instagram.com/p/_DMDGKS0wL/";;@58;#birthday #surprise #love #eiffeltower #58toureiffel #happy #bestmoments;"674374868201283584";https://twitter.com/EmmaBrulon/status/674374868201283584
WhoreWidMore;2015-12-08 15:46;0;0;"Just got in & on #webcam find out what I have been upto Sometimes you can't wait for #Santa 😇 #adultwork #cum join me 4 a #surprise";;;#webcam #Santa #adultwork #cum #surprise;"674374618640158720";https://twitter.com/WhoreWidMore/status/674374618640158720
QRegenia;2015-12-09 15:59;0;0;"Selfie with santa 🎅🏽 #santa #friends #wendsday #selfie #christmas #boy #girl #surprise #goodtimes #instadaily #inst …";;;#santa #friends #wendsday #selfie #christmas #boy #girl #surprise #goodtimes #instadaily #inst;"674740188011241472";https://twitter.com/QRegenia/status/674740188011241472
y_chable;2015-12-09 15:59;0;1;"Selfie with santa 🎅🏽 #santa #friends #wendsday #selfie #christmas #boy #girl #surprise #goodtimes #instadaily #inst …";;;#santa #friends #wendsday #selfie #christmas #boy #girl #surprise #goodtimes #instadaily #inst;"674740127831351296";https://twitter.com/y_chable/status/674740127831351296
AlejanChcn;2015-12-09 15:58;0;0;"Selfie with santa 🎅🏽 #santa #friends #wendsday #selfie #christmas #boy #girl #surprise #goodtimes #instadaily #inst …";;;#santa #friends #wendsday #selfie #christmas #boy #girl #surprise #goodtimes #instadaily #inst;"674739996063059968";https://twitter.com/AlejanChcn/status/674739996063059968
thatgirl_billie;2015-12-09 15:58;0;0;"#americawehaveaproblem #wakeupchurch #wakeupcall #wakeupAmerica … https://www.instagram.com/p/_FyDKNFQDhQwosdMHkH94UscKROiFU5U_3d3Y0/";;;#americawehaveaproblem #wakeupchurch #wakeupcall #wakeupAmerica;"674739915150589952";https://twitter.com/thatgirl_billie/status/674739915150589952
azonlinenews;2015-12-09 15:57;0;0;"Breaking News: #Surprise MCSO: Possible child abduction in Waddell http://www.azonlinenews.com/surprise/mcso-possible-child-abduction-in-waddell-2/";;;#Surprise;"674739718471356416";https://twitter.com/azonlinenews/status/674739718471356416
azonlinenews;2015-12-09 15:57;0;0;"Breaking News: #Surprise MCSO: Possible child abduction in Waddell http://www.azonlinenews.com/surprise/mcso-possible-child-abduction-in-waddell/";;;#Surprise;"674739703011151872";https://twitter.com/azonlinenews/status/674739703011151872
SansonMo01;2015-12-09 15:54;0;0;"Selfie with santa 🎅🏽 #santa #friends #wendsday #selfie #christmas #boy #girl #surprise #goodtimes #instadaily #inst …";;;#santa #friends #wendsday #selfie #christmas #boy #girl #surprise #goodtimes #instadaily #inst;"674738960669786114";https://twitter.com/SansonMo01/status/674738960669786114
QoDelisa;2015-12-09 15:54;0;0;"Selfie with santa 🎅🏽 #santa #friends #wendsday #selfie #christmas #boy #girl #surprise #goodtimes #instadaily #inst …";;;#santa #friends #wendsday #selfie #christmas #boy #girl #surprise #goodtimes #instadaily #inst;"674738949621948417";https://twitter.com/QoDelisa/status/674738949621948417
RUBEN_PUNISHER;2015-12-09 15:53;0;3;"@JacquiChilds #WCW #DreamGirl #AmazingWoman #Beautiful #SexyBlonde #Goddess #Seductive #Bombshell #NakedNews";Cincinnati, OH;@JacquiChilds;#WCW #DreamGirl #AmazingWoman #Beautiful #SexyBlonde #Goddess #Seductive #Bombshell #NakedNews;"674738782441103364";https://twitter.com/RUBEN_PUNISHER/status/674738782441103364
MrsClintOrvin;2015-12-10 15:58;0;0;"As #kids we had to carefully unwrap & rewrap our #gifts to spoil the #Christmas #surprise . Our kids just check the #amazon acct #newpassword";;;#kids #gifts #Christmas #surprise #amazon #newpassword;"675102275451428865";https://twitter.com/MrsClintOrvin/status/675102275451428865
Dianestraley;2015-12-10 15:55;0;0;"#Surprise #Not #WakeUpAmerica https://twitter.com/_Ash_Bell__/status/675076346964484097";;;#Surprise #Not #WakeUpAmerica;"675101528630411265";https://twitter.com/Dianestraley/status/675101528630411265
FantomDundeal;2015-12-10 15:55;2;2;"@Socadennis @Dkingrilla Playing All Just Now @bigcityfmboston #SHOCK - #Repost From @djwarlock246 ps I Done Got... http://fb.me/7ED2Euyot";;@Socadennis @Dkingrilla @bigcityfmboston @djwarlock246;#SHOCK #Repost;"675101460422598656";https://twitter.com/FantomDundeal/status/675101460422598656
KatJ222;2015-12-10 15:54;0;0;"And to top off today, I was treated to dinner in a lovely restaurant in the forest tonight ❤️ #surprise #gentleman #SpontaneousTreat";;;#surprise #gentleman #SpontaneousTreat;"675101416684462087";https://twitter.com/KatJ222/status/675101416684462087
BelieveInZito;2015-12-10 15:53;0;0;"The LAST athlete in the whole wide world I expected to care about politics is Kaepernick. #shocked";;;#shocked;"675100968984420354";https://twitter.com/BelieveInZito/status/675100968984420354
JosephAnWaray;2015-12-10 15:52;0;3;"my life in 5 luggages #surprised #ofw";;;#surprised #ofw;"675100747013496832";https://twitter.com/JosephAnWaray/status/675100747013496832
DONDIVA4U;2015-12-10 15:50;0;0;"MY HEART IS HEAVY FOR YOU VAL WAS A SWEET WOMEN MAY GOD GIVE YOU AND THE FAMILY PEACE #SHOCKED";;;#SHOCKED;"675100393215537152";https://twitter.com/DONDIVA4U/status/675100393215537152
BrainsLink;2015-12-11 15:58;0;0;"BlackBerry’s former CEO is being sued for allegedly wrecking yet another company http://bgr.com/2015/12/11/ex-blackberry-ceo-heins-powermat-lawsuit/ @BGR #Surprise";;@BGR;#Surprise;"675464669054812160";https://twitter.com/BrainsLink/status/675464669054812160
norisx87;2015-12-11 15:57;0;0;"Santa has sack #justsaying #itsfull #surprise #peeblesinasea #youwouldntnotice https://www.instagram.com/p/_K7gZhQKW4/";;;#justsaying #itsfull #surprise #peeblesinasea #youwouldntnotice;"675464404020826112";https://twitter.com/norisx87/status/675464404020826112
DesireeAaron;2015-12-11 15:50;2;1;"#shocker https://twitter.com/csoghoian/status/675452063904489473";;;#shocker;"675462753230827521";https://twitter.com/DesireeAaron/status/675462753230827521
pamos78;2015-12-11 15:46;0;0;"@owletbabycare we don't know #surprise if he/she ever comes 😜";;@owletbabycare;#surprise;"675461719955775488";https://twitter.com/pamos78/status/675461719955775488
Jemstarr79;2015-12-11 15:43;0;0;"#UnsuitableGiftsForAnOccasion A used DNA Test that Maury used to tell you that your brother was actually the father of your son #surprise";;;#UnsuitableGiftsForAnOccasion #surprise;"675460959826083842";https://twitter.com/Jemstarr79/status/675460959826083842
fredy_frida;2015-12-11 15:41;0;0;"#latepost #birthdaygirl #happybelatedbirthday #surprise 🎉 🎊 🎁 🎂 💋 https://path.com/p/1wDRa7";;;#latepost #birthdaygirl #happybelatedbirthday #surprise;"675460471864950784";https://twitter.com/fredy_frida/status/675460471864950784
sensiblyscript;2015-12-11 15:41;0;1;"http://buff.ly/1M85yg3 #writing #amwriting #insurance #healthcare #budget #surprise #happy";;;#writing #amwriting #insurance #healthcare #budget #surprise #happy;"675460366437101568";https://twitter.com/sensiblyscript/status/675460366437101568
dreeababy;2015-12-11 15:40;0;3;"Thinking about the look on my mom, sister & dads face when they see me makes me v happy #SURPRISE";Calgary, Alberta;;#SURPRISE;"675460206248071168";https://twitter.com/dreeababy/status/675460206248071168
BolloDeanna;2015-12-12 15:55;0;0;"Just a myth? Women in the US lag behind on human rights, UN reports #Shocker https://www.rt.com/usa/325742-women-us-human-rights/";;;#Shocker;"675826412209729537";https://twitter.com/BolloDeanna/status/675826412209729537
CindyCoops;2015-12-12 15:52;1;1;"Just like Democrats. #surprise https://twitter.com/TPCarney/status/675824796626743297";;;#surprise;"675825498103160832";https://twitter.com/CindyCoops/status/675825498103160832
Reezzy92;2015-12-12 15:51;0;0;"@TheRock Drawing of your poster from #WakeUpCall #art #Autistic #ReezzyArt #TheRock #ballersHBO";;@TheRock;#WakeUpCall #art #Autistic #ReezzyArt #TheRock #ballersHBO;"675825419917139968";https://twitter.com/Reezzy92/status/675825419917139968
CIO_News;2015-12-12 15:48;0;0;"http://buff.ly/1ORF7BM #DSDMConsultant #shareable #openfollow #Unlimited #inspires #Astounding #amwriting #twitter …";;;#DSDMConsultant #shareable #openfollow #Unlimited #inspires #Astounding #amwriting #twitter;"675824465465450499";https://twitter.com/CIO_News/status/675824465465450499
SweetestHoney;2015-12-12 15:42;0;0;"#victoriassecret sale and coupons got me yesterday. If this is tmi please unfollow. #bombshell https://www.instagram.com/p/_Neqr0m3Ue/";;;#victoriassecret #bombshell;"675823191722356736";https://twitter.com/SweetestHoney/status/675823191722356736
LetaSlade;2015-12-12 15:40;0;0;"RT babymangofriend tarot lady sed dont touch her cards #hurt #shocked";;;#hurt #shocked;"675822607573340160";https://twitter.com/LetaSlade/status/675822607573340160
BetweenTheSun;2015-12-13 15:56;0;0;"http://www.bing.com/search?q=Prince+surprise+album&filters=tnTID%3a%2295A1D111-C83E-4f46-B493-27F07596653E%22+tnVersion%3a%221200459%22+segment%3a%22popularnow.carousel%22+tnCol%3a%223%22+tnOrder%3a%22821b81a1-b74a-4ad4-ae83-2820c2456844%22&FORM=BSPN01&crslsl=0&ajax=Carousel&axID=4&pIG=CB3641BCD4EC49C28EBA3A45335D1892&axNID=SERP,5077.1 #Prince releases new #surprise #album on Tidal featuring 12 #songs that took almost four years to produce | #Artist";;;#Prince #surprise #album #songs #Artist;"676188952592683009";https://twitter.com/BetweenTheSun/status/676188952592683009
Gandalfsbutt;2015-12-13 15:54;0;2;"I heard a kid ask "mom what's cheesecake ?" #shocked";;;#shocked;"676188478070251520";https://twitter.com/Gandalfsbutt/status/676188478070251520
polarisfm;2015-12-13 15:50;0;0;"#NP Cinta Cinta Cinta - Wizzy feat Sandy Sondoro #WakeUpCall";;;#NP #WakeUpCall;"676187525505900548";https://twitter.com/polarisfm/status/676187525505900548
junkcarsystems;2015-12-13 15:46;1;0;"RT BiancasKids BiancasKids surprised dondre51 with something he needed and deserved. #newcar #surprise #biancaskids";;;#newcar #surprise #biancaskids;"676186496223809536";https://twitter.com/junkcarsystems/status/676186496223809536
markrauss;2015-12-13 15:44;0;0;"@WalshFreedom @LodiSilverado funny how people tend to emulate their prophet. #shocked";;@WalshFreedom @LodiSilverado;#shocked;"676185977304453120";https://twitter.com/markrauss/status/676185977304453120
JoergMuskat;2015-12-13 15:44;0;0;"RT @wetebonypussy: Blog Post: http://bit.ly/1P0XzIi #Xdetkashik20 #Ebony #Bombshell #WebcamModel #Sexy #Nude #Tits #Female #Hardcore";;@wetebonypussy;#Xdetkashik20 #Ebony #Bombshell #WebcamModel #Sexy #Nude #Tits #Female #Hardcore;"676185966642614273";https://twitter.com/JoergMuskat/status/676185966642614273
BiancasKids;2015-12-13 15:43;5;6;"@BiancasKids surprised @dondre51 with something he needed and deserved. #newcar #surprise #biancaskids";;@BiancasKids @dondre51;#newcar #surprise #biancaskids;"676185643110674432";https://twitter.com/BiancasKids/status/676185643110674432
MagicMorgianna;2015-12-13 15:42;1;0;"Oh I call this one #UNICORNMILK 🍒 🎰 🎥 🎬 💣 🐚 #keepitclassy #keepitsexy #unique #fresh #skin #bombshell … https://www.instagram.com/p/_QDX7hk9Lh/";;;#UNICORNMILK #keepitclassy #keepitsexy #unique #fresh #skin #bombshell;"676185392983359488";https://twitter.com/MagicMorgianna/status/676185392983359488
XxTimmySwaggxX;2015-12-14 15:56;1;1;"Sometimes you just have to remember who the fuck you are.. #WakeUpCall";;;#WakeUpCall;"676551435157266432";https://twitter.com/XxTimmySwaggxX/status/676551435157266432
FinbarrFoley;2015-12-14 15:55;0;1;"Imelda May announced for the marquee #Shocker";;;#Shocker;"676551092570820608";https://twitter.com/FinbarrFoley/status/676551092570820608
SMLBound;2015-12-14 15:53;2;3;"Not surprising since Dems spend their time defending terrorists and those who risk our national security. #Shocker https://twitter.com/meetthepress/status/676522584679165952";;;#Shocker;"676550647655763968";https://twitter.com/SMLBound/status/676550647655763968
StephenR97;2015-12-14 15:51;0;1;"When you actually shock yourself! Haha good times #shocked #kiss 😜 👍🏻";;;#shocked #kiss;"676549994351075329";https://twitter.com/StephenR97/status/676549994351075329
veronicafrede16;2015-12-14 15:50;0;0;"#surprise day 2 giveaway";;;#surprise;"676549872041009153";https://twitter.com/veronicafrede16/status/676549872041009153
picsmanipstruth;2015-12-14 15:49;0;2;"I still can't believe this Kourtney and Justin thing is real. I'm freaking out. I mean, he can get better girls anytime #shocked";;;#shocked;"676549628528099328";https://twitter.com/picsmanipstruth/status/676549628528099328
APigeonisborn;2015-12-14 15:48;0;0;"#nyc #henry #restaurant #brunch #surprise 💎 https://www.instagram.com/p/_So23dDmfw/";;;#nyc #henry #restaurant #brunch #surprise;"676549287451295744";https://twitter.com/APigeonisborn/status/676549287451295744
joshuawoodz;2015-12-15 15:59;0;1;"Sounds like #CNNDebate is going to be more of the sub par crap we are used to getting from the liberal media. #shock #GOPDebate";;;#CNNDebate #shock #GOPDebate;"676914391959396353";https://twitter.com/joshuawoodz/status/676914391959396353
RudeTexasKitty;2015-12-15 15:58;1;1;"" @trimet : MAX Blue Line delayed about 20 minutes through 5:30 p.m. due to a mechanical issue." #Surprise !";;@trimet;#Surprise;"676914181120106496";https://twitter.com/RudeTexasKitty/status/676914181120106496
BombShellLooks;2015-12-15 15:56;0;0;"So Pretty 🌸 🌸 🌸 #bombshell #bombshells #bombshelllooks #henna #inked #ink #blackinkcrew #beauty … https://www.instagram.com/p/_VOnTAQJEo/";;;#bombshell #bombshells #bombshelllooks #henna #inked #ink #blackinkcrew #beauty;"676913793218269186";https://twitter.com/BombShellLooks/status/676913793218269186
nickihodgepodge;2015-12-15 15:55;1;5;"good to be back in ColGA 😇 @hodge_caitlyn #surprise";;@hodge_caitlyn;#surprise;"676913407275237376";https://twitter.com/nickihodgepodge/status/676913407275237376
CultureInStereo;2015-12-15 15:51;0;1;"#Shocker https://twitter.com/NOTNBATonight/status/676904003066839044";;;#Shocker;"676912554917105664";https://twitter.com/CultureInStereo/status/676912554917105664
TheWyldWorld;2015-12-15 15:49;0;0;"It's a BIRTHDAY MIRACLE! I got to #surprise #prank this wonderful human jacobmlatham on his 21st… https://www.instagram.com/p/_VNzO0uwCA/";;;#surprise #prank;"676912003135447046";https://twitter.com/TheWyldWorld/status/676912003135447046
polarisfm;2015-12-15 15:48;0;1;"#NP Cinta Cinta Cinta - Wizzy feat Sandhy Sondoro #WakeUpCall";;;#NP #WakeUpCall;"676911700713611264";https://twitter.com/polarisfm/status/676911700713611264
FaithLoepp;2015-12-16 15:59;0;0;"4th stop @sparrowscoffee ! #fragrant #colgatemintfresh #madefromplants #surprise #ChaiMeSomeChai #CoffeeShopHop2015";;@sparrowscoffee;#fragrant #colgatemintfresh #madefromplants #surprise #ChaiMeSomeChai #CoffeeShopHop2015;"677276897395343360";https://twitter.com/FaithLoepp/status/677276897395343360
Jamelz011;2015-12-16 15:58;0;0;"I'm just too excited for what happens next #surprised #adventures #happy";;;#surprised #adventures #happy;"677276522168918016";https://twitter.com/Jamelz011/status/677276522168918016
pammien10;2015-12-16 15:52;0;0;"@Perryman1 how you doing? We need to catch up long time no speak! Even had a text from Mr Rees #surprised #reunionmaybe";Reading, England;@Perryman1;#surprised #reunionmaybe;"677275081299656704";https://twitter.com/pammien10/status/677275081299656704
mik61scot;2015-12-16 15:50;5;4;"Sturgeon's poverty adviser on how to struggle along on £3k a month #shocker http://www.heraldscotland.com/news/13414189.Nicola_Sturgeon_s_poverty_advisor_to_be_paid___3_000_a_month/?ref=twtrec";;;#shocker;"677274734082527235";https://twitter.com/mik61scot/status/677274734082527235
ncarpenter34;2015-12-16 15:45;0;6;"Mom is not thrilled to come home to a new puppy... #surprise";;;#surprise;"677273383361449985";https://twitter.com/ncarpenter34/status/677273383361449985
aarondavison16;2015-12-17 15:58;0;1;"@OwenCoyleJnr96 nearly as good as super Owen Coyle #shocker #tinpotmls";;@OwenCoyleJnr96;#shocker #tinpotmls;"677638970948341760";https://twitter.com/aarondavison16/status/677638970948341760
StephetraAnyai1;2015-12-17 15:56;0;0;"7 #Surprising #Facts #Beethoven #LoveOpera #Played for My #HandRaised #Doves #AroundtheClock #Seraphim & #Cherubim https://twitter.com/SteinwayAndSons/status/677576566432530432";;;#Surprising #Facts #Beethoven #LoveOpera #Played #HandRaised #Doves #AroundtheClock #Seraphim #Cherubim;"677638642609864704";https://twitter.com/StephetraAnyai1/status/677638642609864704
Captainkinder;2015-12-17 15:55;0;2;"Loved the reactions from the shops in @sheffcitycentre as i gave them a gift bag to say thank you and that we pray for them. #surprised";;@sheffcitycentre;#surprised;"677638204208619520";https://twitter.com/Captainkinder/status/677638204208619520
FrankBlockBobby;2015-12-17 15:54;0;1;"Shit low key maybe I needed that. #wakeupcall";;;#wakeupcall;"677638073560211456";https://twitter.com/FrankBlockBobby/status/677638073560211456
andrew_j_brooks;2015-12-17 15:52;0;1;"@DeborahKent10 @IntegraFS @hayleycpearse @LaraParkerKent @JennyPearse1 #astonishing day in #Sydney for it! #HoHoHo";Sydney, New South Wales;@DeborahKent10 @IntegraFS @hayleycpearse @LaraParkerKent @JennyPearse1;#astonishing #Sydney #HoHoHo;"677637444032995329";https://twitter.com/andrew_j_brooks/status/677637444032995329
pjscreenie;2015-12-17 15:51;0;0;"@DevonAndy headdress not top of list #shocker";;@DevonAndy;#shocker;"677637216273846279";https://twitter.com/pjscreenie/status/677637216273846279
bnsavercool;2015-12-17 15:49;1;13;"When this cute innocent old woman asks you to open a lotion bottle so she can smell it and you squirt it all over her face #surprise #loveme";;;#surprise #loveme;"677636882231123968";https://twitter.com/bnsavercool/status/677636882231123968
usumtwit;2015-12-18 15:57;0;0;"#NBA #Draft 2016: Buying or Selling #Hot #Starts from #Surprising #Prospects : Every year, we… http://goo.gl/fb/GRl9CT";;;#NBA #Draft #Hot #Starts #Surprising #Prospects;"678001282548948992";https://twitter.com/usumtwit/status/678001282548948992
jeffvsbanjo;2015-12-18 15:55;0;0;"I was silently stalked during my run today. #surprise #stalker #durham #jurassic";;;#surprise #stalker #durham #jurassic;"678000691072409600";https://twitter.com/jeffvsbanjo/status/678000691072409600
Kidlutions;2015-12-18 15:49;0;0;"#Santa might be #mad #sad #surprised #worried . Your child gets to decide w this #printable http://bit.ly/santaflgs";;;#Santa #mad #sad #surprised #worried #printable;"677999032803958784";https://twitter.com/Kidlutions/status/677999032803958784
CannablissnCo;2015-12-18 15:48;0;0;"Another rather peaceful day here in #Eugene weather looks like rain #shocker but come in to see us and get flowers for a trip to the clouds!";;;#Eugene #shocker;"677998871654494208";https://twitter.com/CannablissnCo/status/677998871654494208
BurlesquebabyTM;2015-12-18 15:46;0;0;"Jayne Mansfield - just because #jaynemansfield #blonde #pinup #filmstar #bombshell #blondebombshell https://www.instagram.com/p/_c1-pYD16A/";;;#jaynemansfield #blonde #pinup #filmstar #bombshell #blondebombshell;"677998414135762944";https://twitter.com/BurlesquebabyTM/status/677998414135762944
CreamyCole;2015-12-18 15:39;0;1;"@BeauLansdown19 #shocker";;@BeauLansdown19;#shocker;"677996731204657152";https://twitter.com/CreamyCole/status/677996731204657152
Chrisgees;2015-12-19 15:59;1;0;"#Goodtimes last night.... We gave @thetylertyson a #surprise #birthday #party and he really was… https://www.instagram.com/p/_fiHI7sCHS/";;@thetylertyson;#Goodtimes #surprise #birthday #party;"678364070827823104";https://twitter.com/Chrisgees/status/678364070827823104
Reezzy92;2015-12-19 15:59;0;0;"@TheRock Drawing of your poster from #WakeUpCall #art #Autistic #ReezzyArt #TheRock #ballersHBO";;@TheRock;#WakeUpCall #art #Autistic #ReezzyArt #TheRock #ballersHBO;"678364009394003969";https://twitter.com/Reezzy92/status/678364009394003969
AndyEverett;2015-12-19 15:57;0;2;"Sober at a 25 year reunion is enlightening to say the least #eyeopener";;;#eyeopener;"678363601833467904";https://twitter.com/AndyEverett/status/678363601833467904
pinputlistings;2015-12-19 15:56;0;1;"$365,000 - When you want to see the best this is it.... #Surprise #AZ #ARIZONA #realEstate http://tinyurl.com/hqd5h6h";;;#Surprise #AZ #ARIZONA #realEstate;"678363225897865216";https://twitter.com/pinputlistings/status/678363225897865216
ky_tweets;2015-12-19 15:55;0;0;"I just had the BEST customer service interaction w/ @DIRECTV ! Thanks Amber for being awesome! #Surprised #HappySaturdayToMe !";;@DIRECTV;#Surprised #HappySaturdayToMe;"678363106192441344";https://twitter.com/ky_tweets/status/678363106192441344
HouseOfSarah14;2015-12-19 15:55;0;0;"Hmmmm is this really necessary? No comment amschocked! #shock #butt #implants #notgood #sowrong https://www.instagram.com/p/_fhpMiKWEC/";;;#shock #butt #implants #notgood #sowrong;"678363004736507904";https://twitter.com/HouseOfSarah14/status/678363004736507904
esciledaje;2015-12-19 15:53;0;0;"Double tap on the little heart to discover what lies ... #hashtag #girl #heart #instagirl #tits #surprise #escile #…";;;#hashtag #girl #heart #instagirl #tits #surprise #escile #;"678362546538209282";https://twitter.com/esciledaje/status/678362546538209282
JSixSoOR;2015-12-19 15:52;0;1;"Best. Husband. EVER!!! #surprise";;;#surprise;"678362394985259008";https://twitter.com/JSixSoOR/status/678362394985259008
Kaylux_Nicole23;2015-12-19 15:51;0;0;"Moms graduation cake!!! #surprise #christmasparty #graduation #mother https://www.instagram.com/p/_fhLwImz7mwVeIo_9H_UbrA-wQR1cJ9xeo7Y80/";;;#surprise #christmasparty #graduation #mother;"678361995406614528";https://twitter.com/Kaylux_Nicole23/status/678361995406614528
Livethedream66;2015-12-20 15:59;0;0;"jallcorn1 this is you! #mum #wakeupcall https://www.instagram.com/p/_iG5wxua59/";;;#mum #wakeupcall;"678726414590431233";https://twitter.com/Livethedream66/status/678726414590431233
power316_radio;2015-12-20 15:56;0;0;"#Surprise #Surprise #Surprise from @chrisbrown #MerryChristmas 🎉 https://twitter.com/chrisbrown/status/678724408895082498";;@chrisbrown;#Surprise #Surprise #Surprise #MerryChristmas;"678725800540041216";https://twitter.com/power316_radio/status/678725800540041216
ceemonster;2015-12-20 15:55;0;4;"My sister is not a Star Wars fan. Asked her if she wanted to see it to be polite. She said yes because she's "seen all the others". #shocked";;;#shocked;"678725488878178304";https://twitter.com/ceemonster/status/678725488878178304
wellhellocowboy;2015-12-20 15:55;0;0;"Stick Em up! #surprise #universalholidays #merrychristmasyafilthyanimal #simpsons @Universal… https://www.instagram.com/p/_iGeBrSuXM/";Orlando, FL;@Universal;#surprise #universalholidays #merrychristmasyafilthyanimal #simpsons;"678725460566626305";https://twitter.com/wellhellocowboy/status/678725460566626305
CIO_News;2015-12-20 15:55;0;1;"http://buff.ly/1muelV6 #ClarityPPM #Shocked #Joy #greatdeal #helpful #Power #amreading #Astounding #library #Safel …";;;#ClarityPPM #Shocked #Joy #greatdeal #helpful #Power #amreading #Astounding #library #Safel;"678725393529049088";https://twitter.com/CIO_News/status/678725393529049088
RobG_1904;2015-12-20 15:53;0;0;"HAYDEN DONT LOOK BACK??? #SHOCKER";;;#SHOCKER;"678724975797268480";https://twitter.com/RobG_1904/status/678724975797268480
CIO_News;2015-12-20 15:51;0;0;"http://buff.ly/1Pijb35 #Cloudera #Serious #Safely #take #conversationstarter #Surprising #published #Secrets #Easy …";;;#Cloudera #Serious #Safely #take #conversationstarter #Surprising #published #Secrets #Easy;"678724314422747136";https://twitter.com/CIO_News/status/678724314422747136
themuslimnomad1;2015-12-20 15:46;0;0;"@newscomauHQ why is this news? #wakeupcall";;@newscomauHQ;#wakeupcall;"678723197093580801";https://twitter.com/themuslimnomad1/status/678723197093580801
sinjinbriggs;2015-12-21 15:59;0;0;"Safe to say I think we need to chalk this one up in the L column for a loss #shocker";Ames, IA;;#shocker;"679088875587915777";https://twitter.com/sinjinbriggs/status/679088875587915777
Sam_Fletcher_;2015-12-21 15:58;0;0;"Just got back from Star Wars, it was good. #Surprising";;;#Surprising;"679088514684878848";https://twitter.com/Sam_Fletcher_/status/679088514684878848
barbarashallue;2015-12-21 15:55;0;0;"I almost missed it! #surprise #sunset @Jonestown, Texas https://www.instagram.com/p/_krRpDqf77/";;@Jonestown;#surprise #sunset;"679087873681936384";https://twitter.com/barbarashallue/status/679087873681936384
HipHippyHooray;2015-12-21 15:52;0;0;"#BritneyAmber #Party - Sexy #blonde #bombshell #BritneyAmber #spizoo http://bit.ly/1FykqDi";;;#BritneyAmber #Party #blonde #bombshell #BritneyAmber #spizoo;"679087197966987264";https://twitter.com/HipHippyHooray/status/679087197966987264
heritageimpex;2015-12-21 15:50;0;0;"How #well do you know #Venus ? Here r a few fun #facts that might #surprise you: http://nasa.tumblr.com/post/135653469929/how-well-do-you-know-venus #NASABeyond";;;#well #Venus #facts #surprise #NASABeyond;"679086450135179264";https://twitter.com/heritageimpex/status/679086450135179264
_Loualice;2015-12-21 15:49;0;0;"🚨 #shoutout to #homie for showing some love #hesosilly #proposal #shoppingspree #surprise … https://www.instagram.com/p/_kql3iuWZE/";;;#shoutout #homie #hesosilly #proposal #shoppingspree #surprise;"679086370745397248";https://twitter.com/_Loualice/status/679086370745397248
CIO_News;2015-12-21 15:48;0;0;"http://buff.ly/1OfOndY #IBMCertifiedDeploymentProfessional -TivoliDirectoryServerV63 #Power #Surprising #MouthWater …";;;#IBMCertifiedDeploymentProfessional #Power #Surprising #MouthWater;"679085945753346049";https://twitter.com/CIO_News/status/679085945753346049
Dillion_Thomas;2015-12-21 15:46;0;0;"Im actually pretty glad someone thinks I'm attractive. #surprising";;;#surprising;"679085469984940032";https://twitter.com/Dillion_Thomas/status/679085469984940032
mjharmstone;2015-12-22 15:59;0;1;"Find out more tomorrow ;) #bombshell #yatncast";;;#bombshell #yatncast;"679451257589862400";https://twitter.com/mjharmstone/status/679451257589862400
